s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2015,31955,7,2015,3,221.47200012,3,2.65,1,,1,1,,2,1,,1,1,8500,43,5,2,2,5,4,0,1,1,1,1,0,0,1,0,0,3,0,1,2,2,2,1,1,1,2,1,0,1,2,1,1,2,1,,0,,,3,3,1,0,2,2,3,11280,11280,12295,0,9906,10351,30,0,1914,10351,0,318,0,1596,0,10351,0,0,0,0,0,318,0,0,0,0,0,0,0,0,1015,244,359,412,9906,510,60,3476,835,172,0,47,1889,2788,129,1,4111,3190.084017,841.1,0,80,,0,1
2015,31963,4,2015,2,460.25289917,3,2.65,1,,,,,,3,2,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,2,1,2,1,2,1,1,0,2,1,1,2,1,1,0,1000000,3,3,3,0,0,0,0,5,14469,10872,11362,3597,10942,1736,0,583,9043,1736,0,6638,2405,0,0,1736,0,0,0,583,0,0,4124,0,0,2514,0,0,0,0,490,38,17,435,14539,2952,1023,3696,600,152,0,3965,824,753,574,1,13887,0,3848,10000.706692,38,,1000000,1
2015,31971,4,2015,2,233.811203,1,1.25,1,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,0,2,1,1,1,1,1,0,1250000,3,2.5,2.5,0,0,0,0,10,26764,23167,26039,3597,22550,5451,7211,11063,2313,5451,0,2313,0,0,0,5451,0,0,0,11063,0,0,2313,0,0,0,0,0,0,0,2872,2653,22,197,26147,1524,720,3768,1442,812,2374,999,3108,7892,3508,1,4268,2849.1069325,1380.6,0,38,23040,1226960,1
2015,31989,4,2015,2,307.04611206,3,2.65,1,,,,,,3,1,2,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,1,1,1,0,1,2,2,1,2,2,2,2,0,0,2,2,1,2,,1,0,2616699,3,5,5,0,0,0,0,9,31907,25922,27382,5985,9325,5518,0,7694,14170,5518,0,9701,4470,0,0,5518,0,0,0,7694,0,0,4425,0,0,0,0,0,0,5275,1460,1063,3,394,15310,449,543,5985,7373,23,0,425,12,425,76,6,12671,0,3932.5,8631.019232,107,,2616699,1
2015,31997,6,2015,2,288.96490479,5,3.75,3,,,,1,1,4,1,3,1,0000,11,8,,3,3,3,0,1,1,1,2,0,1,1,1,1,3,1,2,1,1,2,1,1,1,2,1,0,0,2,1,1,2,2,1,0,3000000,4,6,6,0,0,0,0,6,24993,18666,21316,6327,10438,20172,0,0,1145,20172,0,144,1001,0,0,10063,9531,577,0,0,0,144,0,0,0,0,0,0,0,0,2650,1122,658,870,16764,2147,893,5628,1751,60,335,1270,1770,2485,424,2,9385,5346.087039,2668.9,1369.68746,0,602778,2397222,1
2015,32003,6,2015,2,114.29530334,8,5.2,0,1,2,1,2,6,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,2,1,0,1,1,0,0,0,0,2,2,1,1,2,2,2,2,0,0,2,2,1,2,,1,0,2000000,3,5,5,0,0,0,0,2,14492,8507,8631,5985,10348,0,0,0,8631,0,0,7329,1302,0,0,0,0,0,0,0,0,920,0,0,0,6409,0,0,0,0,124,0,21,103,16333,1912,494,6980,1343,8,0,589,3184,1121,702,4,15050,9779.0862385,2332.2,2739.37492,199,700000,1300000,1
2015,32011,5,2015,2,214.11219788,5,3.75,2,1,2,,,3,2,1,1,1,0000,70,6,,3,3,2,0,1,1,0,1,0,0,1,0,1,3,1,1,1,2,2,1,1,1,2,1,1,0,2,1,,2,2,,0,,,5,5,1,0,2,2,4,17967,17967,22550,0,25773,22128,0,0,422,22128,0,422,0,0,0,4366,17762,0,0,0,0,422,0,0,0,0,0,0,0,0,4583,2771,893,919,25773,2546,651,4400,1848,547,0,1074,7380,5287,2039,2,6304,4785.1260255,1518.4,0,0,,0,1
2015,32029,5,2015,2,209.28660583,9,5.6,1,2,2,3,,7,2,1,1,1,3000,11,1,,2,5,5,1,1,2,1,1,1,0,1,1,1,0,0,1,2,2,1,1,2,2,2,2,0,0,2,1,1,2,1,,1,,,4,4,1,0,2,2,3,19961,19961,20918,0,20161,10887,3216,0,6814,10887,0,985,3819,2010,0,10887,0,0,0,0,0,985,0,0,0,0,0,0,0,0,957,0,415,542,20161,1679,459,4990,2972,2211,50,388,5626,1254,534,3,15687,12969.170256,2718.3,0,0,36945,1463055,1
2015,32037,6,2015,2,191.45249939,2,2,0,,,,,,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,1,2,1,0,1,1,2,1,2,2,2,2,0,0,1,2,1,1,,1,0,1500000,2,4,4,0,0,0,0,3,8681,4114,4506,4567,3037,0,0,0,4506,0,0,4506,0,0,0,0,0,0,0,0,0,0,4506,0,0,0,0,0,0,0,392,0,0,392,7604,966,527,4567,1272,50,0,100,12,110,0,3,4007,0,4006.6,0,0,,1500000,1
2015,32045,6,2015,2,210.96510315,3,2.65,2,,,,,,3,1,2,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,0,0,5,1,1,3,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,0,2816138,4,6,6,0,0,0,0,9,27290,21404,27950,5886,5699,19939,0,8011,0,19939,0,0,0,0,0,15877,4062,0,0,8011,0,0,0,0,0,0,0,0,0,0,6546,4797,825,924,11585,1166,432,6095,1201,288,35,355,724,1205,85,3,1765,0,1765.4,0,0,696011,2120127,1
2015,32052,6,2015,2,270.6111145,6,4.25,4,,,1,,1,5,3,2,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,1,5,0,1,5,2,2,1,1,1,2,2,1,0,2,1,1,2,2,1,0,3367028,2,8,8,0,0,0,0,8,36225,30302,36786,5923,8406,34182,0,0,2604,23167,0,2604,0,0,0,0,17158,6010,11015,0,0,0,2604,0,0,0,0,0,0,0,6484,3172,1843,1469,14329,1292,333,6035,2464,0,0,3070,342,704,87,2,5590,2496.9801065,3092.7,0,0,1436733,1930295,1
2015,32060,6,2015,2,406.43328857,3,2.65,2,,,,,,3,1,2,1,8300,44,0,,3,5,5,0,1,1,1,1,0,1,1,1,1,4,1,3,4,2,2,1,1,1,2,1,2,0,2,1,1,2,1,1,1,1600000,3,4,4,0,0,0,0,8,25939,21866,24742,4073,8730,16581,2152,6008,0,16581,0,0,0,0,0,11305,0,5276,0,6008,0,0,0,0,0,0,0,0,0,0,2876,1642,508,726,12803,941,252,4156,1403,135,778,282,1655,2172,1028,1,7191,5698.213865,1492.4,0,0,,3100000,1
2015,32078,3,2015,1,516.25219727,4,3.2,2,,,,,,4,2,2,2,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,2,0,0,1,1,1,2,,,0,,,3,3,1,0,2,2,1,7615,7615,8255,0,10815,8255,0,0,0,8255,0,0,0,0,0,4476,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,640,0,161,479,10815,356,127,1710,664,0,0,4607,23,2013,1315,3,1387,0,1387.1,0,0,,0,3
2015,32086,5,2015,2,759.9677124,9,5.6,2,1,2,2,1,6,3,2,1,2,3000,11,1,,2,5,5,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,2,0,0,2,2,,,,,0,,,3,3,1,0,2,2,1,7100,7100,7404,0,10433,6527,0,0,876,6527,0,876,0,0,0,2787,0,3741,0,0,0,876,0,0,0,0,0,0,0,0,304,0,36,268,10433,2049,353,1597,861,50,0,738,2079,1717,988,2,11079,8184.04423,2895.1,0,0,,0,3
2015,32094,6,2015,2,251.97210693,3,2.65,1,,,,,,3,2,1,1,3000,11,1,,2,5,5,0,1,1,1,2,1,0,1,1,1,4,1,2,1,2,1,1,2,1,2,1,1,0,2,1,1,2,1,1,0,2021374,1,4,4,0,0,0,0,7,20655,16088,17259,4567,9756,5443,0,8111,3705,5443,0,3705,0,0,0,5443,0,0,0,8111,0,0,3705,0,0,0,0,0,0,0,1171,587,23,561,14323,2399,320,4567,1235,1312,0,1436,682,2062,311,2,3320,0,3244.8,0,75,32131,1989243,1
2015,32102,6,2015,2,132.10809326,2,2,0,,,,,,2,1,1,1,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,0,1,2,0,1,0,2,1,1,2,1,2,2,0,0,2,1,1,2,1,1,0,1900000,2,4,4,0,0,0,0,9,25571,21004,22350,4567,16111,0,0,14119,8231,0,0,8231,0,0,0,0,0,0,0,14119,0,0,4146,0,0,4086,0,0,0,0,1346,954,0,392,20678,1522,969,4567,1498,167,0,387,2271,7778,1520,2,4578,0,3029,1369.68746,179,,1900000,1
2015,32110,5,2015,2,169.30020142,8,5.2,2,2,2,2,,6,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,1,1,1,0,1,1,1,0,0,1,2,2,2,1,1,2,2,2,0,0,2,2,1,2,,1,1,1500000,2,4,4,0,0,0,0,2,16797,13491,14312,3306,15248,8508,2111,0,3693,2176,2447,844,402,0,2447,0,2176,0,6332,0,0,844,0,0,0,0,0,0,0,0,821,0,477,344,18554,5076,346,3306,2053,331,1040,678,2455,1315,1954,4,13887,11374.128247,2512.9,0,0,334561,2665439,1
2015,32128,5,2015,2,214.89149475,4,3.2,3,,,,1,1,3,2,1,1,2610,11,4,2,2,3,3,1,0,0,1,1,0,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,2,1,1,2,2,1,0,1544920,2,7,7,0,0,0,0,10,47059,36311,52834,10748,21953,51414,1279,0,141,51414,0,141,0,0,0,42014,3012,6388,0,0,0,141,0,0,0,0,0,0,0,0,16523,12136,2304,2083,32701,5412,1226,6381,1242,1347,317,509,4487,9295,2486,3,4058,2496.9801065,1561.3,0,0,34793,1510127,1
2015,32136,5,2015,2,167.59829712,6,4.25,0,1,1,2,,4,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,1,1,2,2,1,2,2,2,2,0,0,2,2,1,2,,1,0,1700000,3,3,3,0,0,0,0,2,10920,7323,7448,3597,4577,0,0,0,7448,0,452,563,3920,2513,452,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,125,0,21,104,8174,1032,597,3597,367,92,300,642,1255,161,130,4,9430,7307.5680891,1808.3,113.7202588,200,89678,1610322,1
2015,32144,6,2015,2,183.21099854,9,5.6,0,2,3,2,,7,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,2,1,2,2,2,2,0,0,2,2,1,,,,0,,,3,3,1,0,3,1,1,7831,4423,4547,3408,2639,0,0,0,4547,0,0,1043,3505,0,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,124,0,21,103,6036,1307,542,3597,329,0,50,69,72,70,0,4,14556,9570.252051,2519.4,2382.212865,84,,0,1
2015,32151,5,2015,2,196.85870361,4,3.2,1,1,1,,,2,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,0,0,0,2,2,1,2,1,2,2,2,2,0,0,2,1,1,2,,1,0,1350000,3,3,3,0,0,0,0,4,15017,11420,11940,3597,6498,4020,0,0,7920,0,0,281,3116,4523,0,0,0,0,4020,0,0,281,0,0,0,0,0,0,0,0,520,0,291,229,10095,1139,116,3597,640,120,1158,101,1422,340,1463,4,3351,1595.0420085,1556.1,0,200,,1350000,1
2015,32169,5,2015,2,149.24409485,9,5.6,1,2,2,3,,7,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,2,1,2,2,2,2,0,0,2,2,1,2,,,0,,,2,2,1,0,3,1,1,11016,8225,9256,2791,8700,9256,0,0,0,9256,0,0,0,0,0,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,395,279,357,11491,2671,41,2941,880,0,0,479,2732,398,1348,4,13104,10472.190149,2602.6,0,29,,0,1
2015,32177,7,2015,3,158.80900574,6,4.25,1,3,1,,,4,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,0,0,0,0,0,2,2,2,1,2,2,2,2,0,0,2,2,,2,,,0,,,3,3,1,1,2,2,1,8199,8199,8591,0,8538,5763,0,0,2828,5763,0,661,2167,0,0,5763,0,0,0,0,0,661,0,0,0,0,0,0,0,0,392,0,96,296,8538,2437,62,0,911,78,558,1626,1511,275,1079,4,7229,4785.1260255,2343.9,0,100,,0,1
2015,32185,7,2015,3,291.72589111,4,3.2,2,2,,,,2,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,1,2,2,1,1,0,2,1,,2,2,,0,,,3,3,0,0,0,0,3,12254,8657,9332,3597,12595,8924,0,0,408,8924,0,408,0,0,0,6521,2403,0,0,0,0,146,0,0,0,0,0,0,261,0,675,213,109,353,16192,1982,317,3682,1000,113,141,625,1555,6058,720,1,1834,0,1834.3,0,0,,0,1
2015,32193,7,2015,3,248.59779358,3,2.65,1,,,,,,3,1,2,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,1,2,1,1,0,2,1,1,2,1,2,2,0,0,2,1,1,2,1,1,0,1200000,2,4,4,0,0,0,0,6,17828,13261,15041,4567,8285,9673,0,0,5367,9673,0,5367,0,0,0,9673,0,0,0,0,0,0,4270,0,0,1097,0,0,0,0,1780,612,311,857,12852,2799,897,4634,770,0,54,360,319,2418,600,2,4392,0,2925,1369.68746,97,,1200000,1
2015,32201,4,2015,2,411.30950928,4,3.2,3,,,,,,4,2,2,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,2,1,1,0,2,2,1,2,1,2,1,0,0,2,2,1,2,2,1,0,1150000,3,4,4,0,0,0,0,7,24255,18864,20531,5391,7899,16508,0,0,4023,16508,0,4023,0,0,0,8882,0,7627,0,0,0,0,4023,0,0,0,0,0,0,0,1667,553,308,806,13290,2518,265,4607,787,118,855,141,730,3271,0,2,12425,0,3628.3,8631.019232,166,29805,1120195,1
2015,32219,3,2015,1,283.3302002,7,4.75,2,,1,2,2,5,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,2,2,2,0,0,2,2,1,2,1,,1,,,4,4,1,4,2,2,3,20141,20141,22184,0,12360,17418,3836,0,929,7481,0,929,0,0,0,0,7481,0,9937,0,0,929,0,0,0,0,0,0,0,0,2043,345,1034,664,12360,2014,386,3976,2224,606,266,599,930,1030,328,3,11914,9779.0862385,2134.6,0,0,22480,1477520,1
2015,32227,5,2015,2,215.11399841,11,6.4,0,2,3,2,2,9,2,1,1,1,3000,11,1,,2,5,5,0,1,2,0,1,0,0,1,1,0,0,0,0,3,2,2,1,1,2,2,1,0,0,2,2,1,2,,1,0,2200000,3,4,4,0,0,0,0,1,12734,8167,8334,4567,13121,0,0,0,8334,0,6030,1299,1005,0,6030,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,167,0,63,104,17688,3263,970,4567,1614,115,2243,356,2432,947,1181,4,18281,14564.212264,3584.1,0,133,,2200000,1
2015,32235,4,2015,2,436.44799805,7,4.75,5,1,1,,,2,5,3,2,1,0000,70,6,,3,3,2,0,2,1,1,2,1,1,1,1,1,0,0,4,3,2,2,1,1,2,2,2,0,0,2,1,1,2,2,1,0,2000000,3,7,7,0,0,0,0,9,49504,44742,49912,4762,21818,32392,15086,0,2434,32392,0,422,0,2011,0,5439,0,26954,0,0,0,422,0,0,0,0,0,0,0,0,5170,2485,1227,1458,26580,5403,715,5014,1868,1796,262,3167,3963,3894,498,3,10428,6039.1909495,2316.6,2072.691289,0,565798,1434202,1
2015,32243,4,2015,2,191.79730225,5,3.75,2,1,1,1,,3,2,1,1,1,0000,11,10,,3,3,3,0,1,1,1,1,0,1,1,1,1,3,0,1,1,2,1,1,2,1,2,1,3,2,2,1,1,2,2,,0,,,5,5,0,0,0,0,7,28777,21419,26974,7358,21131,26552,0,0,422,26552,0,422,0,0,0,19265,7287,0,0,0,0,422,0,0,0,0,0,0,0,0,5555,3319,1121,1115,28489,3129,602,6740,3749,908,714,187,3241,8618,601,6,6304,4785.1260255,1518.4,0,0,779044,0,1
2015,32250,3,2015,1,265.88439941,1,1.25,1,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,1,2,2,2,2,1,0,2,1,,1,1,,0,,,2,2,1,0,2,2,9,13074,12526,16887,548,13715,16225,0,0,662,6287,0,0,662,0,0,6287,0,0,9937,0,0,0,0,0,0,0,0,0,0,0,4361,2455,1196,710,13715,1232,180,4108,447,73,706,2456,501,3683,329,1,3259,2849.1069325,409.5,0,0,16200,0,1
2015,32268,7,2015,3,156.21850586,3,2.65,2,1,,,,1,2,1,1,1,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,1,1,2,0,1,3,2,2,2,2,1,2,1,0,0,2,1,,2,1,1,0,700000,3,3,3,0,0,0,0,5,14587,12768,14387,1819,11406,14241,0,0,146,14241,0,146,0,0,0,9863,4378,0,0,0,0,146,0,0,0,0,0,0,0,0,1619,747,343,529,13225,2720,337,1819,909,227,585,156,3129,2679,664,2,4734,1595.0420085,1066,2072.691289,0,352484,347516,1
2015,32276,7,2015,3,390.24389648,5,3.75,3,,,,1,1,4,2,2,1,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,6,1,6,0,1,1,2,2,1,2,1,2,2,0,1,2,1,1,2,2,1,1,1800000,3,6,6,0,0,0,0,7,28626,24988,32868,3638,13537,30227,2494,0,146,23962,0,146,0,0,0,0,23575,387,6265,0,0,146,0,0,0,0,0,0,0,0,7880,4783,1706,1391,17175,2381,527,3700,2849,188,468,194,565,5553,751,2,5285,3424.3801616,1860.3,0,0,70800,3229200,1
2015,32284,7,2015,3,232.14599609,2,2,1,,,,,,2,1,1,1,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,0,3,2,2,1,2,1,2,1,0,0,2,2,,1,,1,0,350000,1,3,3,0,0,0,0,3,7329,5103,5461,2226,4948,5461,0,0,0,5461,0,0,0,0,0,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,86,272,7174,2670,111,2226,604,110,0,334,323,149,647,2,1978,0,1833,0,145,,350000,1
2015,32292,7,2015,3,310.26611328,1,1.25,0,,,,,,1,,1,1,9000,62,15,3,3,3,2,0,1,0,1,1,0,0,1,1,0,0,0,1,2,2,2,2,2,2,2,2,0,0,2,1,1,1,,,0,,,2,2,1,0,1,2,4,5883,5883,5986,0,2634,1995,0,0,3991,0,0,3991,0,0,0,0,0,0,1995,0,0,0,0,0,0,3991,0,0,0,0,103,0,0,103,2634,807,183,83,500,33,0,268,26,552,183,1,3028,0,599.3,2252.0153089,177,,0,1
2015,32300,7,2015,3,590.42181396,3,2.65,2,,,,,,3,2,1,3,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,1,1,2,0,2,2,1,2,2,2,2,0,0,2,1,,2,,,0,,,3,3,1,0,2,2,1,5447,5447,6005,0,5294,6005,0,0,0,6005,0,0,0,0,0,5261,0,743,0,0,0,0,0,0,0,0,0,0,0,0,558,190,131,237,5294,910,103,1688,846,73,182,228,273,489,501,1,897,0,897,0,0,,0,5
2015,32318,6,2015,2,262.87231445,6,4.25,2,,2,2,,4,2,1,1,1,0000,21,6,1,3,1,1,1,1,1,1,1,0,0,1,1,1,5,1,4,5,2,2,1,1,1,1,2,0,0,2,1,1,2,1,1,0,2000000,6,5,5,0,0,0,0,2,14312,9895,10524,4417,6345,9912,0,0,612,5771,0,612,0,0,0,5771,0,0,4141,0,0,612,0,0,0,0,0,0,0,0,629,0,317,312,10762,1884,170,4417,2233,80,85,414,716,651,111,3,9200,7282.106132,1917.5,0,0,406161,1593839,1
2015,32326,5,2015,2,173.2539978,5,3.75,4,,,,,,5,1,4,1,6500,32,5,,3,4,3,0,1,1,1,1,0,0,1,0,1,4,0,2,4,2,2,1,2,1,2,1,2,0,2,2,,2,,1,0,1000000,3,4,4,0,0,0,0,6,25581,22566,24792,3015,17708,22078,0,0,2714,22078,0,2714,0,0,0,10103,4708,7267,0,0,0,0,2714,0,0,0,0,0,0,0,2226,898,453,875,20723,217,25,3215,982,430,800,0,9192,3466,2396,2,4178,1149.5813155,2952.3,0,76,312865,687135,1
2015,32334,7,2015,3,285.01519775,4,3.2,2,,1,1,,2,2,1,1,1,6500,32,5,,3,4,3,1,0,0,1,1,0,0,1,0,1,3,0,2,1,2,2,1,2,1,2,1,1,1,2,1,,2,1,,0,,,3,3,1,0,2,2,2,10114,10114,11052,0,8502,10734,0,0,318,10734,0,318,0,0,0,7524,3210,0,0,0,0,318,0,0,0,0,0,0,0,0,938,354,180,404,8502,193,0,398,789,998,267,157,1051,1345,3304,1,4221,3190.084017,1030.9,0,0,,0,1
2015,32342,6,2015,2,262.94320679,1,1.25,0,,,,,,1,1,,1,6500,32,5,,3,4,3,0,1,0,0,1,0,0,1,0,1,1,0,0,1,2,2,1,2,1,2,2,0,0,2,2,1,1,,,0,,,2,2,1,0,2,2,4,5563,5563,5666,0,3920,0,0,1661,4005,0,1661,2804,1202,0,0,0,0,0,0,0,0,0,2804,0,0,0,0,0,0,0,103,0,0,103,3920,869,116,1691,82,108,0,647,316,47,43,2,6698,0,2168.4,4315.509616,214,,0,1
2015,32359,7,2015,3,358.88598633,6,4.25,2,1,1,2,,4,2,1,1,1,0000,32,7,2,2,3,2,0,1,1,1,2,1,1,1,1,2,2,0,3,5,2,2,1,1,1,2,1,0,0,2,1,1,2,2,1,0,2100000,3,5,5,0,0,0,0,6,30126,24755,34517,5371,14905,33856,0,0,661,33856,0,661,0,0,0,29085,4771,0,0,0,0,661,0,0,0,0,0,0,0,0,9762,6576,1690,1496,19842,2836,984,4562,1921,417,1035,1352,3497,2690,549,2,9085,7282.106132,1803.1,0,0,852518,1247482,1
2015,32367,6,2015,2,209.69030762,4,3.2,1,,,,,,4,2,2,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,1,1,0,0,1,1,2,1,1,1,2,2,2,0,0,2,2,1,2,,1,0,2200000,2,4,4,0,0,0,0,2,8306,3739,4376,4567,6711,1372,0,0,3004,1372,0,3004,0,0,0,1372,0,0,0,0,0,0,3004,0,0,0,0,0,0,0,637,0,102,535,11278,1243,401,4567,897,3345,40,0,501,200,84,4,3522,1149.5813155,2247.7,0,125,,2200000,1
2015,32375,5,2015,2,217.80070496,1,1.25,0,,,,,,1,1,,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,1,2,1,2,2,2,2,1,2,1,2,2,0,0,2,1,1,1,,1,0,1000000,1,2,2,0,0,0,0,3,5099,2158,2262,2941,2531,202,0,0,2060,0,0,2060,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,2060,0,0,104,0,0,104,5472,884,493,2941,357,0,0,369,214,213,0,2,1072,0,939.9,0,132,,1000000,1
2015,32383,7,2015,3,199.12680054,8,5.2,2,2,1,3,,6,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,1,2,0,0,1,0,1,0,0,0,0,2,2,1,1,2,2,2,0,0,2,2,1,2,,,0,,,3,3,1,0,2,2,2,13586,13586,14287,0,12019,10580,60,0,3647,10580,0,2949,698,0,0,6588,3992,0,0,0,0,954,0,0,0,1995,0,0,0,0,701,230,114,357,12019,1609,84,2257,1115,3063,588,112,2281,444,466,4,17797,9570.252051,2512.9,5515.070038,199,,0,1
2015,32391,4,2015,2,377.46130371,5,3.75,2,2,1,,,3,2,1,1,1,0000,70,6,,1,3,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,1,2,2,2,2,2,0,0,2,2,1,2,,,1,,,3,3,1,0,2,2,3,14029,14029,14660,0,13828,10218,3017,0,1424,10218,0,422,1002,0,0,6386,3832,0,0,0,0,422,0,0,0,0,0,0,0,0,631,189,95,347,13828,1602,388,3465,1333,1738,885,536,1541,440,1901,4,6728,4785.1260255,1703,0,240,174049,1325951,1
2015,32409,5,2015,2,168.15190125,6,4.25,2,,1,1,2,4,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,1,1,1,0,1,2,0,1,0,1,2,2,2,2,2,2,1,0,2,1,1,2,2,,0,,,4,4,1,0,2,2,3,17119,15471,17020,1648,21404,16457,0,0,563,16457,0,563,0,0,0,8775,7682,0,0,0,0,563,0,0,0,0,0,0,0,0,1549,523,415,611,23052,2032,1285,4779,2289,272,0,5240,1176,4630,1349,3,9966,8184.04423,1782.3,0,0,,0,1
2015,32417,4,2015,2,613.20709229,2,2,2,,,,,,2,1,1,1,0000,70,6,,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,2,1,2,2,1,2,0,1,2,1,,2,2,,0,,,3,3,1,0,2,2,7,14929,14311,16045,618,11319,16045,0,0,0,16045,0,0,0,0,0,6528,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,759,385,590,11937,1765,128,1509,397,217,1332,0,629,5224,737,5,599,0,599.3,0,0,,0,1
2015,32425,6,2015,2,353.25048828,6,4.25,2,1,1,2,,4,2,1,1,1,0000,70,6,,3,3,2,0,1,2,2,1,1,0,1,1,1,0,0,3,1,2,2,1,2,2,2,2,0,0,2,1,1,2,2,1,0,1400000,3,4,4,0,0,0,0,6,29162,25613,31623,3549,16547,31011,0,0,612,31011,0,612,0,0,0,15490,15521,0,0,0,0,612,0,0,0,0,0,0,0,0,6010,3234,1437,1339,20096,4669,784,3569,1590,800,116,1862,3807,2479,420,3,9090,7282.106132,1808.3,0,0,547869,852131,1
2015,32433,7,2015,3,185.65170288,6,4.25,2,1,2,1,,4,2,1,1,1,0000,70,8,,4,4,2,0,1,1,1,1,0,1,1,1,1,2,1,2,7,2,2,1,1,1,2,2,1,0,2,1,,2,2,1,0,2300000,4,7,7,0,0,0,0,7,32833,28213,36864,4620,23363,36203,0,0,661,36203,0,661,0,0,0,24964,11240,0,0,0,0,661,0,0,0,0,0,0,0,0,8651,5248,1803,1600,27983,3893,562,4941,1645,538,229,691,4155,11151,179,3,8114,6380.168034,1734.2,0,0,849096,1450904,1
2015,32441,7,2015,3,114.15840149,6,4.25,2,1,1,2,,4,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,1,1,0,0,1,1,1,0,0,1,2,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,0,1600000,2,5,5,0,0,0,0,3,17766,13198,15157,4568,12361,14496,0,0,661,14496,0,661,0,0,0,10928,3568,0,0,0,0,661,0,0,0,0,0,0,0,0,1959,967,418,574,16929,3647,459,4701,1535,456,189,421,2370,2070,1082,4,15208,7282.106132,1708.2,6218.073867,0,,1600000,1
