s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,dirotBaalutLoGarim,religion
2014,82842,1,2015,4,238.87210083,2,2,2,,,,,,2,1,1,1,0000,11,10,,3,3,3,0,1,1,1,1,1,1,1,0,1,2,0,1,1,2,1,1,2,1,0,0,2,1,1,2,2,0,1,1,2039415,4,3,3,0,0,0,0,9,20750,16677,19995,4073,12435,19995,0,0,0,10008,0,0,0,0,0,0,10008,0,9987,0,0,0,0,0,0,0,0,0,0,3318,1309,1217,792,16188,1242,991,3753,3392,32,0,1064,395,5281,38,1,1,1
2014,82859,1,2015,4,169.1578064,2,2,1,1,,,,1,1,,1,1,0000,11,10,,3,3,3,1,0,0,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,1,0,2,1,1,1,1,0,,2,,,2,2,1,0,2,2,4,8797,8797,9850,0,15962,5116,0,0,4734,5116,0,4734,0,0,0,5116,0,0,0,0,0,140,0,0,0,0,0,0,4595,1053,494,249,310,15962,872,187,3277,770,1421,170,985,1634,6536,109,5,0,1
2014,82867,1,2015,4,103.86889648,6,4.25,2,,,1,1,3,3,2,1,1,0000,11,10,,3,3,3,0,1,1,1,1,0,1,1,1,1,2,0,1,0,2,1,1,2,2,0,0,2,1,1,2,2,0,1,1,2495720,4,5,5,0,0,0,0,6,27400,20923,21176,6477,6764,4978,3795,0,12404,4978,0,12404,0,0,0,768,0,4209,0,0,0,419,0,0,11984,0,0,0,0,253,0,17,236,13241,1039,575,6477,2082,259,280,269,1248,859,153,3,1,1
2014,82875,1,2015,4,86.878501892,1,1.25,0,,,,,,1,,1,2,0000,31,9,,2,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,2,2,2,0,0,2,2,1,,,0,,2,,,2,2,0,0,0,0,2,3853,2394,2497,1459,2401,0,0,0,2497,0,0,2497,0,0,0,0,0,0,0,0,0,0,2497,0,0,0,0,0,0,103,0,0,103,3860,782,88,1459,48,638,0,482,0,100,263,3,0,4
2014,82883,1,2015,4,95.656303406,3,2.65,3,,,,,,3,2,1,2,0000,31,9,,2,3,3,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,1,2,1,2,0,0,1,2,,2,1,0,1,2,1300000,4,4,4,0,0,0,0,4,12918,10570,11283,2348,12848,5291,0,5992,0,5291,0,0,0,0,0,842,0,4448,0,5992,0,0,0,0,0,0,0,0,0,713,413,34,266,15196,1320,265,2348,3279,2494,0,1568,834,2317,771,1,0,4
2014,82891,1,2015,4,747.08538818,2,2,1,,,,,,2,,2,2,0000,31,9,,2,3,3,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,1,2,1,2,0,0,1,1,1,2,1,0,,2,,,2,2,0,0,0,0,6,12283,10813,12371,1470,21406,10174,0,0,2197,10174,0,2197,0,0,0,10174,0,0,0,0,0,0,0,0,0,2197,0,0,0,1558,697,353,508,22865,4832,1537,1459,1660,2116,320,731,35,9233,943,2,0,4
2014,82909,1,2015,4,27.410999298,2,2,1,,,,,,2,1,1,2,0000,31,9,,2,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1,2,2,2,0,0,2,2,1,1,1,0,1,2,1300000,4,4,4,0,0,0,0,4,9109,6761,6917,2348,12940,4420,0,0,2497,4420,0,2497,0,0,0,4420,0,0,0,0,0,0,0,0,0,2497,0,0,0,156,0,18,138,15288,1189,629,2348,3566,1938,190,110,0,5271,48,4,0,4
2014,82917,1,2015,4,207.46980286,6,4.25,2,,,1,1,3,3,2,1,2,0000,31,9,,2,3,3,0,1,1,1,1,1,0,1,0,0,1,0,1,2,2,1,1,1,1,1,0,1,1,1,2,1,0,1,2,1300000,4,4.5,4.5,0,0,0,0,4,19275,16064,21271,3211,25653,20852,0,0,419,20852,0,419,0,0,0,842,0,20010,0,0,0,419,0,0,0,0,0,0,0,5207,3269,1041,897,28864,4418,377,3211,2509,3310,1739,581,4543,7908,269,1,0,4
2014,82925,1,2015,4,190.70199585,3,2.65,2,,,,,,3,2,1,2,0000,31,9,,2,3,3,0,1,1,1,1,0,1,1,0,0,1,0,1,0,2,1,2,1,2,0,0,1,2,1,2,1,0,1,2,1300000,5,4,4,0,0,0,0,4,12057,9709,11460,2348,24719,11460,0,0,0,4471,0,0,0,0,0,0,4471,0,6988,0,0,0,0,0,0,0,0,0,0,1751,496,709,546,27067,4008,553,2348,2875,248,353,5972,1533,5681,3496,2,0,2
2014,82933,1,2015,4,179.96940613,5,3.75,2,,1,2,,3,2,1,1,2,0000,31,9,,2,3,3,0,1,1,1,1,0,0,1,1,0,1,0,1,2,1,2,2,1,1,1,0,1,1,1,2,1,0,1,2,1300000,4,4,4,0,0,0,0,4,16085,13737,15063,2348,14530,14643,0,0,419,14643,0,419,0,0,0,8539,6104,0,0,0,0,419,0,0,0,0,0,0,0,1326,495,306,525,16878,2067,696,2348,1519,3356,1439,1286,261,3279,626,1,0,4
2014,82941,1,2015,4,179.96940613,5,3.75,2,,,2,1,3,2,1,1,2,0000,31,9,,2,3,3,0,1,1,1,1,0,1,1,1,0,1,0,1,1,2,1,2,1,1,1,0,1,1,1,2,1,0,1,2,1807096,4,6,6,0,0,0,0,4,18806,15595,18149,3211,23063,17730,0,0,419,17730,0,419,0,0,0,12631,5099,0,0,0,0,419,0,0,0,0,0,0,0,2554,1322,546,686,26274,3089,307,3211,2586,519,1259,1670,3227,9178,1227,3,0,4
2014,82958,1,2015,4,45.839298248,2,2,0,,,,,,2,1,1,2,0000,31,9,,2,3,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,1,2,1,2,0,0,1,2,1,2,1,0,1,2,1000000,4,3,3,0,0,0,0,5,10410,8565,9987,1845,17759,0,0,9987,0,0,0,0,0,0,0,0,0,0,0,9987,0,0,0,0,0,0,0,0,0,1422,1256,63,103,19604,1885,622,1845,2131,383,460,1186,9943,1149,0,2,0,4
2014,82966,1,2015,4,91.54309845,4,3.2,2,,,,1,1,3,1,2,2,0000,31,9,,2,3,3,1,0,1,1,1,1,0,1,0,0,1,0,1,2,2,1,2,1,2,1,0,1,1,1,2,1,0,1,2,1300000,4,4,4,0,0,0,0,4,14825,12477,14570,2348,9449,14430,0,0,140,9936,0,140,0,0,0,9936,0,0,4494,0,0,140,0,0,0,0,0,0,0,2093,756,701,636,11797,1533,805,2348,3137,1039,0,688,118,2067,61,4,0,4
2014,82974,2,2015,4,31.603000641,2,2,0,,,,,,2,1,1,2,0000,32,9,,2,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,1,2,,2,1,0,1,2,1421782,4,3,3,0,0,0,0,6,13702,11981,13632,1721,8243,0,0,13632,0,0,0,0,0,0,0,0,0,0,0,13632,0,0,0,0,0,0,0,0,0,1651,1485,63,103,9964,3932,227,1721,1739,495,0,263,35,1388,163,3,0,3
2014,82982,2,2015,4,271.10110474,4,3.2,1,1,1,,,2,2,1,1,2,0000,32,9,,2,3,2,1,1,1,1,1,0,1,1,1,1,1,1,1,4,2,2,2,1,2,1,0,1,2,,2,1,0,1,2,1421782,4,3,3,0,0,0,0,2,10272,8551,10258,1721,6406,10024,0,0,234,0,0,234,0,0,0,0,0,0,10024,0,0,234,0,0,0,0,0,0,0,1707,431,879,397,8127,1397,55,1721,1437,399,403,90,1138,1437,50,2,0,3
2014,82990,2,2015,4,159.00939941,5,3.75,1,,2,,1,3,2,1,1,2,0000,24,9,,1,2,1,0,1,1,1,1,1,0,1,0,1,2,0,1,2,1,2,2,2,1,0,1,1,1,1,2,1,0,1,2,1700000,4,7,6,0,0,0,0,3,13511,10746,11644,2765,12739,11364,0,0,281,11364,0,281,0,0,0,11364,0,0,0,0,0,281,0,0,0,0,0,0,0,898,0,434,464,15504,1735,246,2765,7966,109,0,526,912,1211,35,1,0,4
2014,83006,1,2015,4,380.94210815,5,3.75,2,,1,2,,3,2,1,1,1,0070,61,12,3,3,4,3,0,1,1,1,1,0,1,1,1,0,2,0,1,1,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,1900000,2,4,4,0,0,0,0,8,33846,30530,40764,3316,13636,40345,0,0,419,40345,0,419,0,0,0,20921,19424,0,0,0,0,419,0,0,0,0,0,0,0,10234,6319,2105,1810,16952,2082,693,3436,1725,156,732,1315,4378,1960,475,6,0,1
2014,83014,1,2015,4,157.35380554,5,3.75,2,1,,2,,3,2,1,1,1,0070,61,12,3,3,4,3,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,2,1,2,2,2,0,1,2,1450000,2,4,4,0,0,0,0,7,27869,24457,30659,3412,16411,30239,0,0,419,25989,0,419,0,0,0,19146,6843,0,4250,0,0,419,0,0,0,0,0,0,0,6202,3499,1402,1301,19727,2042,708,3358,3006,982,487,858,6511,1458,315,1,0,1
2014,83022,1,2015,4,291.5914917,6,4.25,3,1,,,1,3,3,1,2,1,0000,44,6,2,3,4,3,0,1,1,1,1,1,1,1,1,1,5,1,2,6,2,2,1,2,1,1,1,2,1,1,2,2,0,1,2,2400000,2,6,6,0,0,0,0,5,23866,19519,21574,4347,21134,17157,0,0,4417,8169,0,4417,0,0,0,0,7674,495,8988,0,0,419,0,0,3997,0,0,0,0,2055,487,942,626,25481,2224,413,4347,1535,83,832,709,3193,11925,220,2,0,1
2014,83030,1,2015,4,237.51679993,2,2,1,,,,,,2,1,1,3,0000,44,6,2,3,4,3,0,1,1,1,1,0,1,1,0,1,3,1,1,2,2,2,1,2,2,0,0,2,1,1,1,1,0,1,2,2500000,3,5,5,0,0,0,0,9,19858,15511,20091,4347,12785,12751,0,6991,350,0,0,0,350,0,0,0,0,0,12751,6991,0,0,0,0,0,0,0,0,0,4580,2904,1156,520,17132,2137,859,4447,1612,138,131,1046,2401,4223,138,2,0,2
2014,83048,1,2015,4,621.902771,2,2,2,,,,,,2,1,1,1,0000,44,6,2,3,4,3,0,1,1,1,1,1,1,1,1,1,2,0,0,2,2,2,1,2,1,0,0,2,2,1,2,2,0,1,1,2000000,4,5,4,0,0,0,0,8,19723,16245,16952,3478,4877,9961,4993,0,1997,4968,0,1997,0,0,0,0,4968,0,4993,0,0,0,1997,0,0,0,0,0,0,707,0,356,351,8354,921,238,3578,1389,394,0,748,577,509,0,2,2,1
2014,83055,2,2015,4,248.62150574,2,2,2,,,,,,2,1,1,1,0000,44,6,2,3,4,3,0,1,1,1,1,0,0,1,0,1,3,0,2,0,2,2,1,2,2,0,1,2,1,1,2,1,0,1,2,1400000,2,4,4,0,0,0,0,9,20003,16661,19203,3342,11784,19203,0,0,0,19203,0,0,0,0,0,13571,5632,0,0,0,0,0,0,0,0,0,0,0,0,2542,1515,397,630,15126,1422,360,3550,1203,3362,534,49,2289,1640,716,1,0,1
2014,83063,11,2014,4,352.9928894,5,3.75,3,,,,1,1,4,3,1,1,3000,11,1,,2,5,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,2,0,0,2,1,1,2,1,0,1,1,2000000,1,4,4,0,0,0,0,8,31495,27207,32051,4288,10888,28816,3095,0,140,28816,0,140,0,0,0,4542,0,24274,0,0,0,140,0,0,0,0,0,0,0,4844,2574,1019,1251,15176,2418,675,4288,935,245,708,1674,2038,1605,591,3,1,1
2014,83071,11,2014,4,264.16049194,3,2.65,2,,,,,,3,2,1,1,3000,11,1,,2,5,5,1,0,0,1,2,0,0,1,1,1,2,1,3,2,2,2,1,2,1,3,0,2,1,1,2,1,0,1,2,1000000,3,4,4,0,0,0,0,10,35952,22937,28277,13015,7263,26875,0,0,1403,26875,0,1403,0,0,0,13126,0,13749,0,0,0,0,0,0,0,1403,0,0,0,5340,2875,1225,1240,20278,1771,430,4347,1134,294,259,1325,1027,9658,33,1,0,1
2014,83089,11,2014,4,196.06359863,6,4.25,2,,,1,1,3,3,2,1,1,3000,11,1,,2,5,5,0,1,1,1,1,1,0,1,1,0,3,1,4,1,2,1,1,2,2,0,1,2,1,1,2,1,0,1,1,2000000,3,4,4,0,0,0,0,3,15379,11091,11533,4288,10110,5933,2795,0,2805,5933,0,2805,0,0,0,5503,0,430,0,0,0,280,0,0,0,2526,0,0,0,442,71,95,276,14398,2434,1255,4288,1793,372,2084,472,633,752,315,2,1,1
2014,83097,12,2014,4,239.63580322,5,3.75,2,1,,2,,3,2,1,1,1,3000,11,1,,2,5,5,0,1,2,1,1,0,1,1,1,1,2,2,2,0,2,1,2,2,1,3,0,2,1,1,2,2,0,1,,3000000,3,5,5,0,0,0,0,9,39605,33860,49751,5745,50280,49331,0,0,420,10130,0,420,0,0,0,0,10130,0,39201,0,0,420,0,0,0,0,0,0,0,15891,9126,4506,2259,56025,2754,322,7920,1085,408,281,349,2773,34185,5948,3,0,1
2014,83105,11,2014,4,391.12109375,1,1.25,0,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,2,2,1,2,0,0,1,1,1,1,,0,,2,,,3,3,1,0,2,2,9,12411,12411,12577,0,7940,0,0,12577,0,0,12577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,63,103,7940,662,532,3498,839,178,10,562,903,589,166,3,0,1
2014,83113,11,2014,4,162.95640564,1,1.25,0,,,,,,1,1,,1,3000,11,1,,2,5,5,1,0,0,2,1,0,0,1,1,1,2,1,1,3,2,1,2,1,1,0,0,2,2,1,1,,0,1,2,1842676,5,4,4,0,0,0,0,9,13411,9123,9812,4288,7301,0,0,7586,2226,0,0,2226,0,0,0,0,0,0,0,7586,0,0,2226,0,0,0,0,0,0,689,493,0,196,11589,721,321,4456,1078,0,76,1347,3102,156,331,3,0,1
2014,83121,12,2014,4,169.15449524,4,3.2,2,1,,1,,2,2,1,1,1,3000,11,1,,2,5,5,1,1,0,1,1,1,0,1,1,0,0,0,2,0,2,2,2,2,2,2,0,2,1,1,2,,0,,2,,,3,3,1,0,2,2,3,11370,11370,12552,0,8445,12273,0,0,280,0,0,280,0,0,0,0,0,0,12273,0,0,280,0,0,0,0,0,0,0,1182,0,811,371,8445,1047,35,4297,1058,94,95,97,1026,578,117,5,0,1
2014,83139,12,2014,4,193.311203,5,3.75,1,1,1,1,,3,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,1,1,1,0,0,0,4,0,2,2,2,2,2,1,0,2,1,,2,1,0,1,2,1900000,3,4,4,0,0,0,0,4,17217,12929,16488,4288,10536,16208,0,0,280,16208,0,280,0,0,0,16208,0,0,0,0,0,280,0,0,0,0,0,0,0,3559,2077,775,707,14824,2115,823,4288,1751,874,798,326,2046,561,1241,3,0,1
2014,83147,1,2015,4,265.25210571,5,3.75,1,2,1,,,3,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,0,2,1,1,2,2,1,1,2,1,1,0,2,1,1,2,2,0,1,2,1300000,3,4,4,0,0,0,0,4,16517,12229,15156,4288,7476,14736,0,0,419,14736,0,419,0,0,0,14736,0,0,0,0,0,419,0,0,0,0,0,0,0,2927,1622,672,633,11764,1061,84,4288,1049,291,578,429,2188,1357,438,2,0,1
2014,83154,1,2015,4,295.61859131,1,1.25,0,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,1,1,1,1,2,0,2,1,2,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2000000,1,4,4,0,0,0,0,10,23145,18857,19674,4288,12756,0,4993,10986,3695,0,0,3695,0,0,0,0,0,0,0,10986,0,0,2497,1198,0,0,0,0,0,817,714,0,103,17044,188,236,4397,2171,33,714,739,2550,5772,246,1,1,1
2014,83162,1,2015,4,263.45300293,3,2.65,2,,,,,,3,2,1,1,3000,11,1,,2,5,5,0,1,2,2,2,1,0,1,1,1,3,1,2,5,2,1,1,2,2,0,0,2,1,1,2,2,0,1,2,4000000,3,6,6,0,0,0,0,7,21141,14873,18175,6268,15918,18175,0,0,0,18175,0,0,0,0,0,15261,0,2914,0,0,0,0,0,0,0,0,0,0,0,3302,1784,726,792,22186,1346,190,5745,2167,178,809,1165,2906,7119,560,3,0,1
2014,83170,2,2015,4,413.36630249,4,3.2,1,,,,1,2,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,1,0,0,0,1,3,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1800000,3,6,6,0,0,0,0,3,13596,7851,8125,5745,5997,3513,0,0,4612,3513,0,281,4332,0,0,3513,0,0,0,0,0,281,0,0,0,0,0,0,0,274,0,38,236,11742,778,490,5745,827,18,524,538,963,1759,100,4,0,1
2014,83188,1,2015,4,387.38110352,1,1.25,0,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,2,2,2,2,0,0,2,2,1,1,,0,1,2,1434632,1,3,3,0,0,0,0,7,9401,5729,6092,3672,5084,0,0,3995,2097,0,0,2097,0,0,0,0,0,0,0,3995,0,0,0,2097,0,0,0,0,0,363,260,0,103,8756,453,18,3672,1986,325,0,944,1164,195,0,2,0,1
2014,83196,2,2015,4,161.0316925,1,1.25,0,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,2,2,2,2,0,0,2,1,1,1,,0,1,2,1250000,3,2.5,2.5,0,0,0,0,10,19839,16167,17361,3672,7383,0,4330,8019,5012,0,0,5012,0,0,0,0,0,0,0,8019,0,0,2506,0,0,2506,0,0,0,1194,1091,0,103,11055,2087,623,3672,515,94,982,944,641,652,845,3,0,1
2014,83204,12,2014,4,342.3710022,8,5.2,1,,,2,2,5,3,1,2,2,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,1,1,0,1,1,2,2,2,1,2,0,0,1,2,1,2,,0,,2,,,3,3,0,0,0,0,1,6915,3309,3728,3606,7310,2997,0,0,731,0,0,731,0,0,0,0,0,0,2997,0,0,731,0,0,0,0,0,0,0,419,0,223,196,10916,1633,673,3606,1100,0,0,200,3162,480,63,3,0,3
2014,83212,11,2014,4,13.665599823,2,2,0,,,,,,2,1,1,2,3000,11,1,,2,5,5,1,1,1,0,1,0,0,1,0,0,1,0,0,0,2,2,2,1,2,0,0,1,2,1,,,0,,2,,,3,3,1,0,2,2,1,2427,2427,2696,0,1870,0,0,0,2696,0,0,2696,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,0,269,0,63,206,1870,402,358,291,88,0,65,136,126,57,347,5,0,3
2014,83220,11,2014,4,63.191001892,7,4.75,1,,,1,1,3,4,2,2,2,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,0,1,0,0,0,2,2,2,1,2,0,0,1,2,,2,,0,,2,,,2,2,0,0,0,0,1,6626,4193,4633,2433,6169,4214,0,0,419,4214,0,419,0,0,0,4214,0,0,0,0,0,419,0,0,0,0,0,0,0,440,0,101,339,8602,825,167,2432,708,0,0,0,1530,1649,1290,2,0,3
2014,83238,11,2014,4,1335.5699463,4,3.2,1,,1,1,,2,2,1,1,2,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2,2,2,2,0,0,1,2,,2,,0,1,2,1403238,4,2,2,0,0,0,0,1,4126,1694,1844,2432,4053,1564,0,0,280,1564,0,280,0,0,0,1564,0,0,0,0,0,280,0,0,0,0,0,0,0,150,0,17,133,6485,1425,436,2432,658,0,0,0,526,260,748,2,0,3
2014,83246,11,2014,4,81.151397705,6,4.25,2,,,,1,2,4,2,2,2,3000,11,1,,2,5,5,1,0,1,1,1,0,1,1,0,1,3,1,1,1,2,2,2,2,2,1,1,1,1,,2,2,0,1,2,1762733,4,3,2.5,0,0,0,0,3,16956,13951,15392,3005,21724,15112,0,0,280,15112,0,280,0,0,0,4961,10151,0,0,0,0,280,0,0,0,0,0,0,0,1441,265,413,763,24729,2403,1132,3005,673,210,2095,0,5501,9266,445,3,0,3
2014,83261,6,2014,2,349.78869629,5,3.75,2,,,,,,5,3,2,2,3000,11,1,,2,5,5,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,0,0,1,2,,2,,0,1,1,2748468,4,5,4,0,0,0,0,2,9617,5106,6213,4511,5890,6213,0,0,0,205,0,0,0,0,0,205,0,0,6008,0,0,0,0,0,0,0,0,0,0,1107,0,572,535,10401,2327,508,4511,821,0,0,100,74,2059,0,2,1,3
2014,83279,1,2015,4,164.09359741,8,5.2,1,,1,2,2,6,2,1,1,1,0000,70,10,,3,3,2,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,2,2,2,2,0,0,2,2,1,2,,0,,1,,,6.5,6.5,1,0,1,2,1,6288,6288,6562,0,15278,398,3296,0,2868,172,0,871,799,1198,0,172,0,0,226,0,0,871,0,0,0,0,0,0,0,274,0,38,236,15278,2005,189,806,1171,116,408,1719,4613,1413,2838,6,1,1
2014,83287,1,2015,4,264.89428711,7,4.75,1,1,1,3,,5,2,1,1,1,0000,70,10,,3,3,2,1,0,0,1,2,0,0,1,1,0,0,0,1,1,2,1,2,2,2,0,0,2,1,1,2,1,0,1,2,400000,1,7,7,0,0,0,0,2,14277,8932,9570,5345,12649,8139,0,0,1431,8139,0,699,732,0,0,8139,0,0,0,0,0,699,0,0,0,0,0,0,0,638,0,231,407,17994,1815,457,5345,1557,49,0,195,1758,6522,297,4,0,1
2014,83295,1,2015,4,331.24688721,4,3.2,2,,1,1,,2,2,1,1,1,0000,70,10,,3,3,2,1,0,0,1,1,0,0,1,1,1,0,0,1,2,2,2,2,2,2,0,1,2,1,,2,1,0,,2,,,3,3,1,0,1,2,3,10803,10803,11347,0,5584,11067,0,0,280,11067,0,280,0,0,0,7138,3929,0,0,0,0,280,0,0,0,0,0,0,0,544,0,157,387,5584,1165,55,400,793,67,173,1,979,1735,218,4,0,1
2014,83303,1,2015,4,624.82080078,2,2,1,,,,,,2,1,1,1,0000,70,10,,3,3,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,2,2,2,2,2,0,0,2,1,,2,,0,,2,,,3,3,1,1,3,2,2,6095,6095,6372,0,4871,4375,0,0,1997,4375,0,0,1997,0,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,39,238,4871,1112,187,500,602,296,0,884,284,690,316,4,0,1
2014,83311,1,2015,4,836.13842773,1,1.25,0,,,,,,1,1,,1,0000,70,10,,3,3,2,2,0,0,2,1,1,0,1,1,1,0,0,2,2,2,1,2,2,2,2,0,2,1,,1,,0,,2,,,0.5,0.5,1,0,3,2,1,1099,1099,1265,0,983,499,0,0,766,0,0,0,0,766,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,166,0,63,103,983,0,0,100,612,0,0,1,0,120,150,4,0,1
2014,83329,1,2015,4,139.2664032,4,3.2,0,,,1,2,3,1,1,,1,0000,70,10,,3,3,2,1,0,0,1,1,0,0,1,1,0,0,1,1,1,2,2,2,2,2,0,0,2,1,1,1,1,0,,1,,,5,5,1,0,3,2,2,8343,8343,8509,0,4279,100,2996,0,5413,0,4993,419,0,0,4993,0,0,0,100,0,0,419,0,0,0,0,0,0,0,166,0,63,103,4279,710,286,1149,1078,76,150,0,220,579,30,3,1,1
2014,83337,1,2015,4,180.15119934,6,4.25,2,2,1,1,,4,2,1,1,1,0000,70,10,,3,3,2,1,0,0,1,1,0,0,1,0,0,0,0,2,1,2,2,2,2,2,0,0,2,1,1,2,2,0,,2,,,3,3,1,0,3,2,2,13692,13692,14417,0,17628,12858,0,0,1559,12858,0,559,999,0,0,8648,4210,0,0,0,0,559,0,0,0,0,0,0,0,725,0,263,462,17628,1172,265,750,1043,153,1116,576,3731,8523,300,3,0,1
2014,83345,6,2014,2,279.82470703,5,3.75,2,2,1,,,3,2,1,1,1,0000,70,7,,3,3,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,2,2,1,0,0,2,2,,2,2,0,1,2,1000000,3,4,4,0,0,0,0,3,15830,11833,12901,3997,8941,12481,0,0,421,12481,0,421,0,0,0,7988,4493,0,0,0,0,421,0,0,0,0,0,0,0,1068,416,217,435,12938,522,166,4052,876,835,2472,146,2301,1339,228,4,0,1
2014,83352,12,2014,4,446.86419678,5,3.75,2,,2,1,,3,2,1,1,1,8500,43,5,2,2,5,4,0,1,1,1,1,0,1,1,0,0,1,0,4,1,2,2,2,2,1,1,0,2,1,1,2,2,0,,2,,,5,5,1,0,2,2,4,16381,16381,17941,0,14984,17521,0,0,420,17521,0,420,0,0,0,10366,7155,0,0,0,0,420,0,0,0,0,0,0,0,1560,384,507,669,14984,1524,393,4189,1315,67,2099,641,1069,3347,340,6,0,1
2014,83360,12,2014,4,430.89221191,2,2,1,,,,,,2,,2,1,8500,43,5,2,2,5,4,0,1,0,0,1,0,0,1,0,0,2,0,0,0,2,2,1,2,2,0,0,2,2,1,2,,0,,2,,,2,2,1,0,2,2,1,1644,1644,1897,0,2468,99,0,0,1798,99,0,1798,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1798,0,253,0,17,236,2468,416,285,515,317,0,0,154,285,261,236,2,0,1
2014,83378,12,2014,4,410.62139893,1,1.25,0,,,,,,1,1,,1,8500,43,5,2,2,5,4,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,0,0,2,1,1,1,1,0,,1,,,3,3,1,0,2,2,4,6051,6051,6154,0,7254,0,3596,0,2557,0,0,2557,0,0,0,0,0,0,0,0,0,0,2557,0,0,0,0,0,0,103,0,0,103,7254,1671,494,2708,254,65,0,340,18,1676,29,3,1,1
2014,83386,1,2015,4,345.30081177,1,1.25,1,,,,,,1,,1,1,6600,53,4,,3,5,5,0,1,1,1,1,1,0,1,0,1,1,1,3,1,2,2,1,2,2,0,0,2,1,1,1,1,0,,1,,,5,5,1,0,2,2,10,17182,17182,17515,0,14832,1836,6192,7390,2097,1836,0,2097,0,0,0,1836,0,0,0,7390,0,0,2097,0,0,0,0,0,0,333,120,17,196,14832,1744,345,5298,1483,745,1546,472,640,1266,1294,1,1,1
2014,83394,1,2015,4,631.22088623,3,2.65,2,,,,,,3,1,2,1,6600,53,4,,3,5,5,0,1,1,0,1,0,0,0,0,1,2,1,1,3,2,2,1,2,2,0,0,2,1,1,2,1,0,1,2,1168100,3,3,3,0,0,0,0,3,10520,7295,7698,3225,3886,4702,0,0,2996,4702,0,2996,0,0,0,3869,0,833,0,0,0,0,2996,0,0,0,0,0,0,403,0,34,369,7111,1153,430,3225,717,92,0,635,217,466,177,3,0,1
