s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300301,c300319,c300327,c300335,c300343,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c301,c301010,c301028,c301036,c301044,c301051,c301069,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309997,c317115
2012,79541,8518,1078,212,0,0,22,0,4,0,0,0,0,0,0,0,45,108,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,40,0,0,28,0,48,34,0,0,0,0,36,0,0,0,28,0,43,9,0,0,0,0,0,0,34,0,0,0,0,0,116,0,0,15,101,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
2012,79558,13630,2028,276,0,0,59,0,0,0,0,0,30,0,21,0,0,0,0,46,0,0,54,0,39,0,0,0,0,0,26,0,125,0,65,33,0,0,27,159,85,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,310,0,310,0,0,0,0,0,0,0,0,256,75,0,0,0,48,16,0,0,0,0,0,35,0,0,0,83,0,55,25,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,836,0,4,54,0,28,29,0,67,0,0,0,0,5,0,0,0,22,0,0,22,0,0,0,0,0,0,16,0,590,0
2012,79566,6914,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79574,5551,478,278,0,15,0,56,26,0,0,0,0,0,0,0,0,0,37,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,32,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79582,18704,1674,960,0,0,0,80,171,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,65,0,0,0,0,41,0,0,0,0,0,14,0,433,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
2012,79590,10080,674,233,0,19,0,43,0,0,0,43,0,13,0,0,16,27,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,13,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79608,6209,745,50,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,285,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,192,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79616,19730,1799,411,0,0,35,43,0,0,0,0,0,31,0,0,198,0,0,0,0,0,0,26,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,115,0,0,0,0,0,0,0,0,0,0,0,0,257,37,0,0,13,8,27,0,0,0,72,0,26,0,0,19,54,0,96,13,0,0,0,0,0,30,0,53,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,192,0,0,0,541,36,33,0,0,0,0,27,63,0,0,0,0,0,39,0,0,0,0,0,0,0,327,0,0,0,15,0,0,0,0
2012,79624,9797,1277,122,0,17,26,0,49,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,152,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,221,322,22,0,0,132,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
2012,79632,11898,2085,580,11,49,93,0,0,0,0,0,19,42,11,0,84,0,113,33,19,0,0,39,13,0,0,0,0,11,0,42,243,0,76,89,78,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78,0,0,0,0,0,715,224,0,0,0,0,0,115,17,0,60,0,121,58,0,0,120,0,117,39,0,0,0,0,11,0,67,0,0,0,0,0,73,0,0,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,143,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2012,79640,4919,663,100,0,0,43,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,12,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,336,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,54,14,0,0,0,8,0,0,0,0,32,0,0,0,0,0,0,0,79,0,0,0,0,0,0,6,17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79657,5533,1036,207,0,17,0,0,0,0,0,0,0,0,58,0,37,26,0,0,26,0,0,0,0,0,0,43,0,0,0,0,26,0,0,0,0,26,0,333,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,71,0,0,0,0,0,0,0,0,0,56,69,0,0,0,69,0,0,0,0,0,0,244,65,0,0,0,0,39,0,11,0,32,0,32,0,0,0,65,0,95,0,0,58,0,0,37,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79665,23527,4970,1287,0,45,115,24,151,26,0,0,19,46,24,0,37,28,268,179,51,0,0,102,121,0,0,0,0,40,0,10,124,0,0,104,21,0,0,1197,0,0,227,0,0,0,0,0,0,0,0,319,0,251,34,0,194,0,138,0,0,0,0,0,0,0,0,34,0,253,0,70,0,79,0,0,0,0,0,105,572,104,0,0,0,16,24,48,17,0,142,38,29,18,0,53,83,0,394,22,0,0,0,0,0,0,69,259,0,43,0,0,259,0,15,68,175,0,0,0,0,0,0,0,0,0,632,104,331,69,128,0,0,253,0,0,0,0,0,0,0,42,0,0,0,0,36,0,0,0,52,19,65,0,0,0,0,39,0,0,0,0,0,0
2012,79673,24161,3068,356,0,0,0,39,0,0,0,39,8,19,39,0,76,9,0,43,26,0,0,21,39,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,621,80,0,0,0,15,35,56,20,34,0,0,130,0,0,30,221,0,35,22,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,1514,973,324,0,0,0,216,447,179,71,0,0,0,50,0,70,0,0,0,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79681,4027,1076,60,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,152,0,212,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,361,0,26,336,0,0,0,0,0,0,0,117,41,0,0,0,21,0,0,0,0,0,0,0,0,0,0,55,0,75,14,56,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79699,58393,5417,783,0,0,69,58,0,76,0,0,43,17,0,0,87,56,0,74,0,0,303,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,152,0,164,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,561,0,396,0,0,0,0,0,0,0,166,430,138,0,0,11,0,0,98,0,0,0,0,62,46,0,0,75,0,84,0,0,0,0,0,0,0,32,52,0,0,0,0,290,0,0,164,101,25,0,0,0,0,0,0,0,0,2628,0,216,2152,0,0,260,255,0,63,26,0,0,0,0,35,0,0,0,0,56,0,0,0,10,0,40,0,25,0,0,0,0,0,0,0,0,0
2012,79707,24853,3260,518,0,0,26,0,84,0,0,34,0,0,0,0,0,0,0,136,52,0,54,0,110,0,0,22,0,0,0,0,22,0,22,0,0,0,0,392,64,0,0,0,0,0,0,0,55,0,0,89,0,83,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,234,0,0,0,0,0,0,0,0,341,35,0,0,0,0,0,18,0,65,65,0,39,0,0,39,80,0,124,19,0,0,0,0,61,0,0,43,0,0,0,0,110,0,0,83,27,0,0,0,0,0,0,0,0,0,1499,584,216,0,61,0,638,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2012,79715,11378,2593,591,0,26,0,0,0,0,0,0,0,0,30,0,0,166,0,148,61,0,32,0,108,0,0,20,0,0,0,0,67,0,0,67,0,0,0,589,246,0,0,0,0,0,0,0,126,0,0,133,0,0,0,0,28,0,56,0,0,0,0,0,0,0,0,0,0,261,0,0,0,97,0,0,0,0,0,164,426,107,0,0,6,16,65,0,0,0,26,0,117,0,0,35,55,0,136,0,0,0,0,0,36,0,22,58,0,19,0,0,139,0,0,109,30,0,0,0,0,0,0,0,0,0,173,0,173,0,0,0,0,212,0,22,65,0,0,0,0,21,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
